tower_id,hour,active_users,bandwidth_usage,latency,packet_loss,signal_strength,congestion
0,31,314.0090494303301,202.72594906942595,22.02725949069426,0.20272594906942595,77.30555956981853,0
0,32,454.5965810819022,240.36505761623704,22.40365057616237,0.24036505761623703,87.51686813340359,0
0,33,495.4312869879449,268.9687558216189,22.68968755821619,0.2689687558216189,90.24532372613828,0
0,34,514.585464457829,344.850220589805,23.448502205898052,0.344850220589805,99.8723531422809,1
0,35,497.20692734515814,322.0644078181226,23.220644078181227,0.3220644078181226,73.24892527962714,1
0,36,336.2275149520837,249.2123085881463,22.492123085881463,0.2492123085881463,83.04070484366929,0
0,37,308.3838083520579,205.72493574099602,22.057249357409958,0.205724935740996,88.77712711363439,0
0,38,350.85727163767257,212.52225841709517,22.125222584170952,0.21252225841709518,92.52972184044576,0
0,39,300.1847000058487,239.8108986249681,22.39810898624968,0.2398108986249681,96.57858496948302,0
0,40,312.81415619037836,160.80063374954563,21.608006337495457,0.16080063374954562,80.04593459856667,0
0,41,307.16724096123835,202.16338663553694,22.02163386635537,0.20216338663553693,86.00208201080287,0
0,42,321.8031052346386,198.4083623737037,21.984083623737035,0.1984083623737037,93.75793021945863,0
0,43,732.1985165914464,513.7895956273295,25.137895956273294,0.5137895956273295,72.06751437052944,1
0,44,619.0174590956082,452.14135606546523,24.52141356065465,0.45214135606546524,86.35045598883961,1
0,45,653.2806248597374,459.4070125281864,24.594070125281863,0.4594070125281864,85.86266027987348,1
0,46,659.1779244793998,520.9803045078859,25.209803045078857,0.5209803045078859,78.76143602207239,1
0,47,569.504107102086,394.78464491675714,23.94784644916757,0.39478464491675713,80.66307768454735,1
0,48,403.85382162007306,210.4684253658899,22.1046842536589,0.21046842536588992,70.20023012812945,0
0,49,304.7412228918151,211.213499575527,22.11213499575527,0.21121349957552701,73.09385778991462,0
0,50,311.9051198191945,173.983345262776,21.73983345262776,0.173983345262776,72.9297382138876,0
0,51,339.7038193860405,237.70293323257957,22.377029332325797,0.23770293323257957,82.77566385194649,0
0,52,347.909396330359,205.2335937601989,22.05233593760199,0.2052335937601989,72.57211782653718,0
0,53,379.165331482426,237.64061113247263,22.376406111324727,0.23764061113247262,90.30919619888066,0
0,54,380.8782195032015,276.28290962398796,22.76282909623988,0.27628290962398794,84.29751628872009,0
0,55,340.70638782374624,219.72870280384407,22.197287028038442,0.21972870280384407,81.96464436956249,0
0,56,480.4071716716928,275.55786407766186,22.75557864077662,0.27555786407766186,93.7015189619092,0
0,57,497.1469265317147,391.6424208521445,23.916424208521445,0.39164242085214446,75.46094630074744,1
0,58,457.56881250388864,359.7931469928748,23.59793146992875,0.35979314699287485,88.08521566211166,1
0,59,513.7199492250535,298.40401620061243,22.984040162006124,0.2984040162006124,90.7126696052596,0
0,60,355.4886240242105,223.0112412165838,22.230112412165838,0.2230112412165838,96.16284652540347,0
0,61,410.79123889209643,302.07558403248635,23.020755840324863,0.30207558403248636,80.35732096958766,1
0,62,369.5271227867743,270.8106158199671,22.70810615819967,0.27081061581996707,81.29788450864861,0
0,63,368.24671303570597,207.68946316438004,22.0768946316438,0.20768946316438006,91.22500552091311,0
0,64,340.23161301566887,212.0742463881681,22.12074246388168,0.2120742463881681,73.82744955021118,0
0,65,331.47485429195115,183.34490453424368,21.833449045342437,0.18334490453424368,88.85654290478307,0
0,66,335.05365736230306,186.44939214536888,21.86449392145369,0.18644939214536888,78.68344004144801,0
0,67,612.9318355795119,486.4840005844816,24.864840005844815,0.4864840005844816,99.14508769758164,1
0,68,578.9143925349858,334.8879555782352,23.348879555782354,0.3348879555782352,71.90893862601725,1
0,69,691.1333979256272,539.407001330665,25.39407001330665,0.539407001330665,77.0246968519257,1
0,70,608.3507954637488,456.16029607876425,24.561602960787642,0.45616029607876424,72.09539873311373,1
0,71,688.157952408808,458.85043082488596,24.588504308248858,0.45885043082488597,86.62810283986248,1
0,72,388.58533343256136,292.75885096683555,22.927588509668354,0.29275885096683557,75.17401020075606,0
0,73,324.2468543592641,236.41618502314554,22.364161850231454,0.23641618502314554,94.18505540742817,0
0,74,333.7780201737323,210.33912457952513,22.10339124579525,0.21033912457952514,83.52707995047554,0
0,75,300.9532902031328,212.56568736719277,22.12565687367193,0.21256568736719278,90.73639043025894,0
0,76,319.6510738143175,164.15038721318504,21.64150387213185,0.16415038721318503,89.0641308531516,0
0,77,307.081163551646,207.70149468495453,22.077014946849545,0.20770149468495452,90.22044431361917,0
0,78,368.9958299133131,189.39142808176572,21.893914280817658,0.18939142808176573,79.82460824694252,0
0,79,304.0090219026439,221.4551624461794,22.214551624461794,0.2214551624461794,82.8692242498942,0
0,80,517.5717902063258,320.9843117194299,23.2098431171943,0.3209843117194299,96.72384719351969,1
0,81,503.24049749493906,316.50473744502017,23.165047374450204,0.31650473744502017,86.72726418773196,1
0,82,521.1348848955113,387.67781798316247,23.876778179831625,0.3876778179831625,75.15265153991095,1
0,83,465.5270850516288,236.65460785416482,22.36654607854165,0.2366546078541648,71.8096796686208,0
0,84,337.6446388939705,179.5490506272018,21.795490506272017,0.1795490506272018,86.46872712536285,0
0,85,379.02913737765346,231.48926818820647,22.314892681882064,0.23148926818820648,98.63371856585883,0
0,86,332.9609732559407,247.30074108826082,22.47300741088261,0.24730074108826083,88.4491822423992,0
0,87,318.63910627445136,195.3178335100041,21.95317833510004,0.19531783351000412,85.31154779619126,0
0,88,336.81032968129523,177.03758889418643,21.770375888941864,0.17703758889418642,80.96193613271187,0
0,89,310.2238777349546,191.55892815439597,21.91558928154396,0.19155892815439596,98.39313360508747,0
0,90,390.4872564442101,310.8231341712069,23.10823134171207,0.3108231341712069,81.32003860580713,1
0,91,628.447128063694,499.4101798612381,24.99410179861238,0.4994101798612381,77.03002074359429,1
0,92,578.522911693111,358.66782026892264,23.586678202689228,0.35866782026892263,85.97904964189884,1
0,93,645.135461927196,455.6903335037794,24.556903335037795,0.4556903335037794,83.24463969960902,1
0,94,588.9961508600275,465.6679767688446,24.656679767688445,0.4656679767688446,93.38005957950664,1
0,95,585.4985310506693,428.31177603506706,24.28311776035067,0.42831177603506704,86.98970315287833,1
0,96,332.77348268604703,168.0286515994063,21.680286515994062,0.16802865159940628,92.44874934999925,0
0,97,371.0660583661388,186.76068891949845,21.867606889194985,0.18676068891949846,99.94505659371353,0
0,98,305.3481725786998,229.05896919708286,22.29058969197083,0.22905896919708285,70.87764220923972,0
0,99,310.34555854524575,164.05811995030146,21.640581199503014,0.16405811995030145,71.04690275062825,0
0,100,362.5295197256946,225.21777781957417,22.25217777819574,0.22521777781957417,86.15724284737902,0
0,101,363.88273054298855,271.25879129144977,22.712587912914497,0.27125879129144975,87.76119409323272,0
0,102,380.8585166232659,263.7533314457346,22.637533314457347,0.2637533314457346,73.69991141844032,0
0,103,339.0008850695558,238.8185169343639,22.38818516934364,0.2388185169343639,77.60474913150036,0
0,104,464.9172339456444,264.4426637770412,22.64442663777041,0.26444266377704123,93.86309705661985,0
0,105,495.4509797968305,349.109705445567,23.491097054455672,0.34910970544556696,72.77953580928526,1
0,106,451.03777854598883,318.106521989318,23.18106521989318,0.31810652198931805,90.88536269849014,1
0,107,510.05823071315797,260.5254504150619,22.60525450415062,0.2605254504150619,77.10723689099355,0
0,108,401.3144057593788,313.289137390983,23.13289137390983,0.313289137390983,91.02860606794638,1
0,109,402.11755194251157,272.3650031783704,22.723650031783706,0.27236500317837037,76.4203390569325,0
0,110,400.2100723711477,234.5917457684769,22.34591745768477,0.2345917457684769,97.67878567212446,0
0,111,300.46805613506854,193.1938247569958,21.93193824756996,0.1931938247569958,90.25428454110713,0
0,112,376.814119369982,218.9992127189802,22.189992127189804,0.2189992127189802,70.11066451606429,0
0,113,405.9568776541855,254.4951017315775,22.544951017315775,0.2544951017315775,90.94136294209486,0
0,114,351.09452933811406,245.09846209543898,22.45098462095439,0.24509846209543898,73.51285223679318,0
0,115,672.4929141976739,380.40683576880815,23.80406835768808,0.3804068357688081,78.22555970248455,1
0,116,639.6726531994253,438.9487604125798,24.389487604125797,0.4389487604125798,99.06668396356511,1
0,117,622.1294578233956,434.4287160386162,24.344287160386163,0.4344287160386162,75.06865650969814,1
0,118,667.33678334981,347.59305768156923,23.475930576815692,0.34759305768156923,72.20155216373409,1
0,119,588.3172373836819,321.18240454013664,23.211824045401364,0.32118240454013663,91.316369645781,1
0,120,301.1439747650459,161.9816482986007,21.619816482986007,0.1619816482986007,89.1060081137168,0
0,121,310.62545774914884,209.3741046248974,22.093741046248972,0.2093741046248974,83.07872314759376,0
0,122,375.17381817188584,297.7276551166087,22.977276551166085,0.29772765511660865,82.28564855982188,0
0,123,317.0058733538268,237.33590305667633,22.373359030566764,0.23733590305667632,73.89774295579699,0
0,124,324.88238301465697,252.16463355690945,22.521646335569095,0.25216463355690943,82.73278607947204,0
0,125,358.3518108248019,194.38310619616533,21.943831061961653,0.19438310619616533,74.67605041894114,0
0,126,369.2066943933553,286.9501818014562,22.869501818014562,0.2869501818014562,91.77009702462735,0
0,127,383.2193060276944,241.04458595234527,22.410445859523453,0.24104458595234526,91.54743711209404,0
0,128,480.0112863994308,314.4897554402652,23.144897554402654,0.3144897554402652,96.81404981307352,1
0,129,458.20809141205035,363.45240411354285,23.63452404113543,0.36345240411354285,79.43571874256826,1
0,130,481.03820596443643,377.2282174093675,23.772282174093675,0.3772282174093675,93.52221658109418,1
0,131,514.3380024196664,398.32228898435034,23.983222889843503,0.39832228898435035,93.15617756648193,1
0,132,341.252806720384,198.76016068086807,21.98760160680868,0.19876016068086808,95.15134328754007,0
0,133,361.4037102876154,265.0557329614636,22.650557329614635,0.2650557329614636,76.68821046803947,0
0,134,398.7436146373918,280.3043802189904,22.803043802189904,0.2803043802189904,75.6409336842789,0
0,135,317.62135162286,226.47655622649552,22.264765562264955,0.2264765562264955,86.50345941401848,0
0,136,323.402415813701,220.61664402227123,22.206166440222713,0.22061664402227124,72.2633702715205,0
0,137,338.3270831180734,224.97889107448322,22.249788910744833,0.2249788910744832,98.15425979576044,0
0,138,383.7300963967491,231.94382690563475,22.31943826905635,0.23194382690563475,77.34733458539166,0
0,139,705.6238468812402,403.6990089288477,24.036990089288476,0.4036990089288477,74.13810071082945,1
0,140,734.9024800924835,386.175756504549,23.86175756504549,0.386175756504549,88.9646219424939,1
0,141,568.8446412315163,451.25620225815436,24.512562022581545,0.4512562022581544,86.74565246238414,1
0,142,647.4278366975863,484.3344567441995,24.843344567441996,0.4843344567441995,92.02324036083803,1
0,143,593.5827624616825,300.56323070817916,23.00563230708179,0.30056323070817914,85.8787360139214,1
0,144,300.54216826592403,188.52643990880725,21.885264399088072,0.18852643990880724,74.90884482885136,0
0,145,334.0960105535401,246.27147166192677,22.462714716619267,0.24627147166192676,93.51415228125862,0
0,146,349.66997750121914,197.19191863118814,21.971919186311883,0.19719191863118815,90.60618373621455,0
0,147,403.9221747455979,319.1316166944232,23.191316166944233,0.3191316166944232,85.1355562478282,1
0,148,325.9212950645384,177.89764473476475,21.77897644734765,0.17789764473476474,88.27899943397979,0
0,149,384.71719102100604,300.17868876921494,23.00178688769215,0.30017868876921494,72.92146840023518,1
0,150,324.79058904351484,198.38355155039983,21.983835515503998,0.19838355155039983,78.17796098489728,0
0,151,321.85800110566436,189.68397778239614,21.89683977782396,0.18968397778239615,76.33367115818714,0
0,152,462.29337904490706,279.073497064543,22.79073497064543,0.279073497064543,76.79171568119659,0
0,153,492.8024342054007,249.27216298239162,22.492721629823915,0.24927216298239163,80.04244816927361,0
0,154,476.08123190992677,376.5459907503819,23.765459907503818,0.3765459907503819,72.51962258140142,1
0,155,457.9366869773901,326.93612345372503,23.26936123453725,0.326936123453725,70.8406137831205,1
0,156,380.9302017000647,226.46806301182883,22.26468063011829,0.22646806301182884,73.29218781005666,0
0,157,357.09037997790443,223.8049819528696,22.238049819528698,0.2238049819528696,96.19140360128675,0
0,158,376.2529229842271,208.24920829965484,22.08249208299655,0.20824920829965485,77.39679577924898,0
0,159,394.9629824657772,216.60565761235813,22.16605657612358,0.21660565761235812,94.26705848059228,0
0,160,338.4472571745507,212.10327167764504,22.12103271677645,0.21210327167764503,79.54296819052882,0
0,161,363.74616511236655,270.68139400171196,22.70681394001712,0.270681394001712,82.02013746626405,0
0,162,311.30451095319603,185.81230436853863,21.858123043685385,0.18581230436853863,86.79706936995116,0
0,163,585.3959701761826,300.50079841463673,23.005007984146367,0.3005007984146367,86.5687440485504,1
0,164,576.059013233364,358.51891242301394,23.58518912423014,0.3585189124230139,85.10959196040143,1
0,165,712.8188854136558,505.1942416599651,25.05194241659965,0.5051942416599651,79.44310699900916,1
0,166,723.6948903487203,406.4504862356134,24.064504862356134,0.4064504862356134,93.91805143407262,1
0,167,699.7566464967214,495.75272044610665,24.957527204461066,0.49575272044610663,90.26066393690041,1
1,0,451.23140188424946,329.5220128498132,23.295220128498134,0.3295220128498132,77.69738985279886,1
1,1,517.9946896503111,411.6371893367162,24.116371893367162,0.41163718933671617,77.1120708237868,1
1,2,425.25000222344244,303.4041028889818,23.034041028889817,0.3034041028889818,74.67131827309629,1
1,3,424.700474755407,223.10470957014562,22.231047095701456,0.2231047095701456,90.37612553171249,0
1,4,531.5407617010155,344.42483956855017,23.444248395685502,0.3444248395685502,84.73733506852611,1
1,5,543.9678413051896,359.7302117283815,23.597302117283814,0.3597302117283815,82.54188083531686,1
1,6,496.5901144036736,387.77088057235784,23.87770880572358,0.3877708805723578,79.07208888280783,1
1,7,461.27945224029946,302.7187713575933,23.027187713575934,0.3027187713575933,80.78520344223502,1
1,8,606.8167763744672,310.8373703243081,23.108373703243082,0.3108373703243081,71.15089696066129,1
1,9,627.6027578913407,421.17632281845346,24.211763228184534,0.42117632281845346,91.75573947172983,1
1,10,594.4515280007407,316.13968976509364,23.16139689765094,0.31613968976509366,76.7814333981185,1
1,11,645.628140167325,324.4717695468325,23.244717695468324,0.3244717695468325,71.61732029523375,1
1,12,528.0055678590722,366.40456120099344,23.664045612009936,0.36640456120099346,73.26659761627656,1
1,13,501.34036257084017,278.0347510130011,22.78034751013001,0.27803475101300107,76.11397760845196,0
1,14,433.56591046518037,244.78095660875798,22.447809566087578,0.24478095660875798,97.87870324152685,0
1,15,519.7930202239479,283.20220826748806,22.832022082674882,0.28320220826748804,86.6889182050251,0
1,16,492.1968985811981,356.1978063044073,23.561978063044073,0.35619780630440734,84.7867572136532,1
1,17,453.2724060293108,361.63412116748253,23.616341211674825,0.36163412116748256,90.18310634120527,1
1,18,452.87868891057104,258.3248560143136,22.583248560143137,0.2583248560143136,93.44930577425889,0
1,19,755.6389761590286,425.66299487800694,24.25662994878007,0.42566299487800696,77.87298486426403,1
1,20,766.4256572787228,385.20196112177405,23.85201961121774,0.3852019611217741,78.68336069887098,1
1,21,953.0586423252439,703.0166352497822,27.030166352497822,0.7030166352497822,88.06513900856845,1
1,22,834.7676475869184,447.6123405528511,24.47612340552851,0.4476123405528511,87.22494870124576,1
1,23,925.9576030762466,713.0619243667984,27.130619243667983,0.7130619243667984,85.70883222164105,1
1,24,492.58595112011466,353.5356933517673,23.535356933517672,0.35353569335176727,89.22200195954414,1
1,25,399.2510195864366,279.84233820248045,22.798423382024804,0.27984233820248045,80.53790894584647,0
1,26,449.1537616493656,323.9508549077733,23.239508549077733,0.3239508549077733,83.4570791141739,1
1,27,435.9864959901587,238.42151623787532,22.38421516237875,0.23842151623787533,81.67971762189694,0
1,28,406.3579355440991,313.2852306285607,23.132852306285606,0.31328523062856073,86.1119068858185,1
1,29,488.84925769487546,314.06593811212133,23.140659381121214,0.31406593811212136,93.63599116451205,1
1,30,465.08576707577424,305.4001540020366,23.054001540020366,0.3054001540020366,70.64419294256179,1
1,31,500.67061030506954,339.1452473655054,23.391452473655054,0.3391452473655054,95.16839522409103,1
1,32,686.9586557243991,422.2411261765556,24.222411261765558,0.4222411261765556,85.82531847320888,1
1,33,635.4841672138863,435.85167178604286,24.35851671786043,0.43585167178604284,83.91141912016732,1
1,34,627.3433773243287,336.8867246539759,23.368867246539757,0.3368867246539759,70.97928562483378,1
1,35,595.8481242186718,355.24446959922,23.5524446959922,0.35524446959922,70.97039842526573,1
1,36,541.9646716969662,285.3774803704863,22.853774803704862,0.28537748037048627,89.67898226250354,0
1,37,509.8546121583559,297.5013980043123,22.975013980043123,0.2975013980043123,84.21487027502741,0
1,38,479.9976447506903,285.3560761553086,22.853560761553087,0.28535607615530856,83.63629202233899,0
1,39,418.30644600155034,284.15554118311815,22.84155541183118,0.28415554118311814,96.98250861330318,0
1,40,534.3537069876651,285.3026559414351,22.853026559414353,0.2853026559414351,72.36146272218541,0
1,41,446.08791445938164,250.37656524217596,22.50376565242176,0.25037656524217594,74.34960366362509,0
1,42,530.0084742928764,321.7657251994388,23.21765725199439,0.3217657251994388,76.25434868666898,1
1,43,861.9425131685194,622.6422604026152,26.22642260402615,0.6226422604026152,79.09310020236758,1
1,44,848.0981431141015,446.00101755212455,24.460010175521244,0.44600101755212457,74.63482562460568,1
1,45,849.188503500231,596.2111963505375,25.962111963505375,0.5962111963505375,79.51451037157855,1
1,46,977.0011855889455,621.1181786111506,26.211181786111506,0.6211181786111506,91.64378613888516,1
1,47,901.4621582535938,665.2892163231274,26.652892163231275,0.6652892163231274,74.78985204839067,1
1,48,472.26545592662296,307.11079912236994,23.0711079912237,0.30711079912236994,93.01432355338784,1
1,49,441.4052316687259,322.16393581411495,23.22163935814115,0.32216393581411495,89.3803588143664,1
1,50,465.19516572828314,239.40956536212323,22.394095653621232,0.23940956536212324,74.00728070267117,0
1,51,481.187345196044,282.21469935961943,22.822146993596196,0.2822146993596194,84.12708856527144,0
1,52,441.51576477426744,272.2592028784552,22.722592028784554,0.2722592028784552,85.95063915413884,0
1,53,465.7735002789889,333.581727729832,23.335817277298318,0.33358172772983197,97.18796858155505,1
1,54,427.55604733776227,238.31996386602074,22.38319963866021,0.23831996386602075,77.3979526799434,0
1,55,509.8530827134553,272.561453588095,22.72561453588095,0.27256145358809497,96.33203675182581,0
1,56,611.817458107359,454.4231190052511,24.54423119005251,0.4544231190052511,90.59225489447113,1
1,57,607.6772256271656,467.37217382980623,24.673721738298063,0.4673721738298062,96.91666950754338,1
1,58,659.2110648331028,462.3225637317276,24.623225637317276,0.4623225637317276,72.88281103725394,1
1,59,675.4616015255094,539.7772915437346,25.397772915437347,0.5397772915437345,75.49708820151854,1
1,60,482.2385862814781,285.7856585167706,22.857856585167706,0.28578565851677057,79.43760591790469,0
1,61,496.8304173840828,385.3268291340514,23.853268291340513,0.3853268291340514,92.24643168687908,1
1,62,506.49907194104696,343.8368008733668,23.43836800873367,0.3438368008733668,87.04917398147695,1
1,63,459.8836902960256,336.9970557419445,23.369970557419446,0.3369970557419445,76.83584836197394,1
1,64,447.9013171391455,283.9314258387786,22.839314258387788,0.28393142583877856,95.19406344867046,0
1,65,509.7132714938426,330.67626096887847,23.306762609688786,0.3306762609688785,94.744740400796,1
1,66,453.03062757416075,357.9928090618664,23.579928090618665,0.3579928090618664,80.16532187365118,1
1,67,957.6963057233366,724.9402254117821,27.249402254117822,0.724940225411782,78.52330399422519,1
1,68,954.4344474366319,760.2094200421213,27.602094200421213,0.7602094200421213,85.03833166713474,1
1,69,754.847175048162,431.68365953125056,24.316836595312505,0.43168365953125054,98.48401856562926,1
1,70,754.2403285701628,574.4347690678641,25.74434769067864,0.5744347690678641,91.56105033200086,1
1,71,982.631539362184,721.8537662498206,27.218537662498207,0.7218537662498207,82.06283457051849,1
1,72,459.05928635309743,244.38170125118248,22.443817012511825,0.24438170125118247,81.39115799821842,0
1,73,461.8905684198433,262.81829833451883,22.628182983345187,0.2628182983345188,79.56160447503518,0
1,74,508.79661824372386,366.8165735645882,23.668165735645882,0.36681657356458824,97.11000905444568,1
1,75,481.76730732199354,358.473909590248,23.58473909590248,0.358473909590248,80.99662320097083,1
1,76,442.68714773552017,303.2735508485252,23.032735508485253,0.3032735508485252,87.19414390615158,1
1,77,429.2740137191312,306.71246931598336,23.067124693159833,0.30671246931598334,80.77683889140977,1
1,78,442.671350863504,237.52864801759767,22.375286480175976,0.23752864801759768,88.19755684734362,0
1,79,466.2010435156287,280.2867452589312,22.80286745258931,0.2802867452589312,89.89313444977046,0
1,80,594.6243031519318,451.6726076820497,24.516726076820497,0.4516726076820497,72.2663008233615,1
1,81,667.8518041740034,497.5493156687548,24.97549315668755,0.49754931566875477,91.57152462827088,1
1,82,668.8873310609787,375.2962306835288,23.752962306835286,0.3752962306835288,87.50752405374762,1
1,83,632.3210696149868,340.3964830632799,23.4039648306328,0.3403964830632799,80.97870962701641,1
1,84,437.6090132607524,264.7359614478726,22.647359614478727,0.26473596144787265,94.57252328445914,0
1,85,424.16521126338716,233.66803714972994,22.336680371497298,0.23366803714972995,71.28480156084551,0
1,86,489.2706068820933,370.81308096878865,23.708130809687887,0.3708130809687887,74.99648509484929,1
1,87,410.43089511454144,262.25840351325894,22.62258403513259,0.26225840351325896,74.06927756184189,0
1,88,490.58650155841036,300.0941911085602,23.0009419110856,0.3000941911085602,93.72017545189628,1
1,89,473.12916610419046,320.36772631262687,23.20367726312627,0.3203677263126269,75.53487007795408,1
1,90,541.4446112410903,313.4304770940965,23.134304770940965,0.3134304770940965,86.14945603426821,1
1,91,858.070821273927,646.4116124657095,26.464116124657096,0.6464116124657094,86.97856822399697,1
1,92,910.4471549181441,603.7563225690102,26.0375632256901,0.6037563225690102,98.9491199711799,1
1,93,745.3846201150803,464.55386352680654,24.645538635268064,0.46455386352680655,93.65115857089278,1
1,94,762.2811396156229,533.1356755329546,25.331356755329544,0.5331356755329546,89.14073190569155,1
1,95,975.1284068106247,561.0176176684222,25.61017617668422,0.5610176176684222,72.32513165035454,1
1,96,441.73184335693617,230.68851504933093,22.306885150493308,0.23068851504933094,80.60590040521353,0
1,97,502.44793335035274,300.0613681480377,23.000613681480377,0.3000613681480377,76.35690467575793,1
1,98,419.426563534387,284.89656805022355,22.848965680502236,0.28489656805022356,95.51954718433721,0
1,99,461.7296963449754,242.46050242447745,22.424605024244777,0.24246050242447745,87.23575563180975,0
1,100,500.1790891342987,336.47461772489623,23.36474617724896,0.33647461772489623,83.96667195640669,1
1,101,453.7930375802022,252.33637577773942,22.523363757777396,0.25233637577773943,92.74428759347305,0
1,102,490.7984387903043,311.11793928995115,23.111179392899512,0.31111793928995113,86.59157299150175,1
1,103,476.8422588133867,269.13138990608644,22.691313899060866,0.2691313899060864,76.12202761323668,0
1,104,649.7112206807545,420.3453581581651,24.203453581581652,0.4203453581581651,80.40738175999262,1
1,105,681.8243657253001,399.30159744305377,23.993015974430538,0.39930159744305377,76.1052624683477,1
1,106,657.1145132505463,436.84552984503404,24.36845529845034,0.43684552984503405,83.25514641046166,1
1,107,627.879459203265,476.9155273032374,24.769155273032375,0.4769155273032374,86.86732117082519,1
1,108,544.3451538848525,377.9650751128223,23.779650751128223,0.37796507511282235,97.51395590188531,1
1,109,477.2736099325356,371.6270785765524,23.716270785765523,0.37162707857655236,80.99984822434679,1
1,110,409.9810066212177,280.1580546653553,22.801580546653554,0.28015805466535526,99.32420083651844,0
1,111,447.63531332531676,305.7094306482265,23.057094306482263,0.3057094306482265,90.18354461964782,1
1,112,419.0787917970043,248.30932794245922,22.483093279424594,0.24830932794245922,79.55774837980263,0
1,113,459.89482286434696,240.94107889969263,22.409410788996926,0.24094107889969263,93.45002918055715,0
1,114,422.3325139934905,292.2924357202407,22.922924357202408,0.29229243572024066,85.45771542940507,0
1,115,798.0942410897866,464.4784936563219,24.64478493656322,0.46447849365632193,76.60966676066126,1
1,116,766.7633315354452,440.4419205258094,24.404419205258094,0.4404419205258094,71.83516729182573,1
1,117,856.5209267861592,633.158267339464,26.331582673394642,0.633158267339464,75.41607271802133,1
1,118,765.9689865476885,465.7368953968482,24.657368953968483,0.4657368953968482,76.26203833707339,1
1,119,820.24596413163,490.23690298008853,24.902369029800887,0.49023690298008854,72.25266964169559,1
1,120,544.0307426578548,364.5752632750018,23.645752632750018,0.36457526327500184,71.20222658790192,1
1,121,422.0854814619136,281.81116119913423,22.81811161199134,0.28181116119913424,88.82290918467459,0
1,122,467.2136803393487,243.94812366455307,22.43948123664553,0.24394812366455307,72.28547841684264,0
1,123,467.178964654511,366.36973110958473,23.66369731109585,0.3663697311095847,99.60192995803268,1
1,124,444.9838505498165,291.0554976749716,22.910554976749715,0.29105549767497163,71.49712398620983,0
1,125,428.3505100180902,276.8323747086459,22.76832374708646,0.2768323747086459,76.31060024342531,0
1,126,451.4312379475763,252.1546502800661,22.52154650280066,0.2521546502800661,90.44122365233082,0
1,127,511.1272059378114,379.93002022516055,23.799300202251604,0.37993002022516054,78.87276090643684,1
1,128,632.2173613151015,466.27011108295244,24.662701110829524,0.46627011108295247,99.53306150323846,1
